Cross-sections Rees
324.00	344.74	30
324.50	344.73	30
325.00	344.73	30
325.50	344.72	30
326.00	344.74	30
326.50	344.73	30
327.00	344.72	30
327.50	344.70	30
328.00	344.70	30
328.50	344.72	30
329.00	344.70	30
329.50	344.69	30
330.00	344.67	30
330.50	344.67	30
331.00	344.66	30
331.50	344.65	30
332.00	344.63	30
332.50	344.58	30
333.00	344.56	30
333.50	344.58	30
334.00	344.53	30
334.50	344.54	30
335.00	344.54	30
335.50	344.45	30
336.00	344.45	30
336.50	344.32	30
337.00	344.21	30
337.50	344.20	30
338.00	344.18	30
338.50	344.17	30
339.00	344.17	30
339.50	344.17	30
340.00	343.82	30
340.50	343.82	30
341.00	343.72	30
341.50	343.74	30
342.00	343.65	30
342.50	343.63	30
343.00	343.62	30
343.50	343.57	30
344.00	343.56	30
344.50	343.56	30
345.00	343.60	30
345.50	343.67	30
346.00	343.65	30
346.50	344.12	30
347.00	344.13	30
347.50	344.13	30
348.00	344.08	30
348.50	344.08	30
349.00	344.06	30
349.50	344.04	30
350.00	344.04	30
350.50	344.03	30
351.00	344.06	30
351.50	344.06	30
352.00	344.12	30
352.50	344.12	30
353.00	344.23	30
353.50	344.38	30
354.00	344.54	30
354.50	344.77	30
355.00	344.96	30
355.50	344.96	30
356.00	345.07	30
356.50	345.04	30
357.00	345.04	30
357.50	345.03	30
358.00	345.03	30
358.50	345.05	30
359.00	345.07	30
359.50	345.11	30
360.00	345.15	30
360.50	345.16	30
361.00	345.16	30
361.50	345.17	30
362.00	345.17	30
362.50	345.20	30
363.00	345.21	30
363.50	345.21	30
364.00	345.18	30
364.50	345.18	30
365.00	345.17	30
365.50	345.18	30
366.00	345.20	30
366.50	345.20	30
367.00	345.20	30
367.50	345.21	30
368.00	345.23	30
368.50	345.21	30
369.00	345.21	30
369.50	345.22	30
370.00	345.20	30
370.50	345.22	30
371.00	345.19	30
371.50	345.16	30
372.00	345.17	30
372.50	345.15	30
373.00	345.15	30
373.50	345.12	30
374.00	345.12	30
374.50	345.11	30
375.00	345.11	30
375.50	345.08	30
376.00	345.07	30
376.50	345.04	30
377.00	345.03	30
377.50	345.02	30
378.00	345.03	30
378.50	345.03	30
379.00	344.99	30
379.50	344.97	30
380.00	344.95	30
380.50	344.95	30
381.00	344.96	30
381.50	344.95	30
382.00	344.94	30
382.50	344.88	30
383.00	344.88	30
383.50	344.80	30
384.00	344.80	30
384.50	344.76	30
385.00	344.79	30
385.50	344.79	30
386.00	344.79	30
386.50	344.82	30
387.00	344.83	30
387.50	344.86	30
388.00	344.87	30
388.50	344.88	30
389.00	344.87	30
389.50	344.88	30
390.00	344.91	30
390.50	344.94	30
391.00	344.97	30
391.50	344.97	30
392.00	344.98	30
392.50	344.98	30
393.00	344.95	30
393.50	344.92	30
394.00	344.93	30
394.50	344.93	30
395.00	344.93	30
395.50	344.98	30
396.00	345.03	30
396.50	345.10	30
397.00	345.10	30
397.50	345.22	30
398.00	345.17	30
398.50	345.14	30
399.00	345.12	30
399.50	345.12	30
400.00	345.16	30
400.50	360.00	30
