t [min]	h [mm]	Q [m3/s]
604935	643	24.82436
604950	648	25.12256
604965	665	26.1514
604980	672	26.58176
604995	662	25.96816
605010	678	26.95376
605025	675	26.7674
605040	690	27.7064
605055	689	27.64324
605070	693	27.89636
605085	688	27.58016
605100	698	28.21456
605115	695	28.0234
605130	701	28.40644
605145	694	27.95984
605160	704	28.59904
605175	712	29.11616
605190	710	28.9864
605205	708	28.85696
605220	718	29.50736
605235	721	29.70404
605250	708	28.85696
605265	709	28.92164
605280	703	28.53476
605295	710	28.9864
605310	698	28.21456
605325	705	28.6634
605340	687	27.51716
605355	688	27.58016
605370	695	28.0234
605385	691	27.76964
605400	682	27.20336
605415	687	27.51716
605430	676	26.82944
605445	666	26.21264
605460	665	26.1514
605475	653	25.42276
605490	661	25.90724
605505	662	25.96816
605520	649	25.18244
605535	651	25.30244
605550	654	25.48304
605565	649	25.18244
605580	613	23.07716
605595	639	24.58724
605610	631	24.11684
605625	611	22.96324
605640	624	23.70944
605655	625	23.7674
605670	608	22.79296
605685	617	23.30596
605700	612	23.02016
605715	617	23.30596
605730	611	22.96324
605745	615	23.1914
605760	594	22.00784
605775	600	22.3424
605790	589	21.73124
605805	589	21.73124
605820	590	21.7864
605835	593	21.95236
605850	591	21.84164
605865	582	21.34736
605880	586	21.56624
605895	582	21.34736
605910	580	21.2384
605925	581	21.29284
605940	567	20.53796
605955	567	20.53796
605970	571	20.75204
605985	565	20.4314
606000	567	20.53796
606015	553	19.79876
606030	548	19.53856
606045	558	20.06096
606060	546	19.43504
606075	555	19.9034
606090	561	20.21924
606105	543	19.28036
606120	552	19.74656
606135	552	19.74656
606150	542	19.22896
606165	546	19.43504
606180	548	19.53856
606195	540	19.1264
606210	551	19.69444
606225	544	19.33184
606240	546	19.43504
606255	549	19.59044
606270	550	19.6424
606285	552	19.74656
606300	559	20.11364
606315	568	20.59136
606330	566	20.48464
606345	569	20.64484
606360	575	20.9674
606375	576	21.02144
606390	582	21.34736
606405	585	21.5114
606420	597	22.17476
606435	597	22.17476
606450	616	23.24864
606465	612	23.02016
606480	625	23.7674
606495	625	23.7674
606510	624	23.70944
606525	646	25.00304
606540	638	24.52816
606555	649	25.18244
606570	657	25.66436
606585	667	26.27396
606600	667	26.27396
606615	662	25.96816
606630	684	27.32864
606645	669	26.39684
606660	704	28.59904
606675	710	28.9864
606690	725	29.9674
606705	726	30.03344
606720	737	30.76516
606735	778	33.57776
606750	792	34.56896
606765	820	36.5984
606780	843	38.31236
606795	832	37.48736
606810	867	40.14596
606825	882	41.31536
606840	903	42.98276
606855	905	43.1434
606870	908	43.38496
606885	934	45.50864
606900	916	44.03264
606915	934	45.50864
606930	956	47.34784
606945	962	47.85616
606960	984	49.74464
606975	974	48.88144
606990	997	50.87876
607005	995	50.7034
607020	1014	52.38224
607035	1042	54.90896
607050	1047	55.36676
607065	1050	55.6424
607080	1014	52.38224
607095	1037	54.45316
607110	1048	55.45856
607125	1081	58.53284
607140	1098	60.15056
607155	1153	65.54276
607170	1091	59.48164
607185	1159	66.14564
607200	1176	67.86944
607215	1215	71.9114
607230	1240	74.5664
607245	1288	79.80416
607260	1302	81.36656
607275	1267	77.48996
607290	1300	81.1424
607305	1288	79.80416
607320	1305	81.7034
607335	1263	77.05316
607350	1203	70.65476
607365	1217	72.12196
607380	1205	70.8634
607395	1135	63.7514
607410	1196	69.92704
607425	1149	65.14244
607440	1182	68.48336
607455	1164	66.65024
607470	1123	62.57156
607485	1152	65.44256
607500	1107	61.01636
607515	1081	58.53284
607530	1083	58.72196
607545	1096	59.95904
607560	1055	56.1034
607575	1129	63.16004
607590	1054	56.01104
607605	1079	58.34404
607620	1062	56.75216
607635	1067	57.21796
607650	1042	54.90896
607665	1042	54.90896
607680	973	48.79556
607695	1014	52.38224
607710	1022	53.09776
607725	1055	56.1034
607740	1031	53.90884
607755	1038	54.54416
607770	1013	52.29316
607785	1047	55.36676
607800	1024	53.27744
607815	1013	52.29316
607830	993	50.52836
607845	1010	52.0264
607860	1010	52.0264
607875	974	48.88144
607890	1001	51.23044
607905	981	49.48484
607920	971	48.62404
607935	975	48.9674
607950	966	48.19664
607965	955	47.2634
607980	957	47.43236
607995	959	47.60164
608010	950	46.8424
608025	941	46.08964
608040	948	46.67456
608055	926	44.84944
608070	903	42.98276
608085	897	42.50276
608100	900	42.7424
608115	872	40.53376
608130	866	40.06864
608145	866	40.06864
608160	877	40.92356
608175	851	38.91844
608190	851	38.91844
608205	850	38.8424
608220	829	37.26404
608235	818	36.45136
608250	813	36.08516
608265	802	35.28656
608280	821	36.67204
608295	786	34.14224
608310	807	35.64836
608325	786	34.14224
608340	773	33.22756
608355	785	34.0714
608370	771	33.08804
608385	746	31.37104
608400	752	31.77856
608415	758	32.18896
608430	740	30.9664
608445	749	31.57444
608460	739	30.89924
608475	734	30.56464
608490	713	29.18116
608505	711	29.05124
608520	709	28.92164
608535	687	27.51716
608550	696	28.08704
608565	682	27.20336
608580	673	26.64356
608595	668	26.33536
608610	671	26.52004
608625	667	26.27396
608640	665	26.1514
608655	664	26.09024
608670	657	25.66436
608685	653	25.42276
608700	646	25.00304
608715	642	24.76496
608730	645	24.9434
608745	623	23.65156
608760	641	24.70564
608775	636	24.41024
608790	633	24.23396
608805	608	22.79296
608820	622	23.59376
608835	607	22.73636
608850	615	23.1914
608865	625	23.7674
608880	607	22.73636
608895	603	22.51076
608910	601	22.39844
608925	602	22.45456
608940	598	22.23056
608955	600	22.3424
608970	595	22.0634
608985	591	21.84164
609000	578	21.12976
609015	585	21.5114
609030	584	21.45664
609045	591	21.84164
609060	590	21.7864
609075	583	21.40196
609090	571	20.75204
609105	581	21.29284
609120	577	21.07556
609135	570	20.6984
609150	583	21.40196
609165	569	20.64484
609180	568	20.59136
609195	566	20.48464
609210	566	20.48464
609225	561	20.21924
609240	561	20.21924
609255	562	20.27216
609270	567	20.53796
609285	561	20.21924
609300	564	20.37824
609315	558	20.06096
609330	568	20.59136
609345	557	20.00836
609360	562	20.27216
609375	566	20.48464
609390	555	19.9034
609405	556	19.95584
609420	558	20.06096
609435	557	20.00836
609450	547	19.48676
609465	556	19.95584
609480	553	19.79876
609495	557	20.00836
609510	553	19.79876
609525	548	19.53856
609540	551	19.69444
609555	551	19.69444
609570	562	20.27216
609585	555	19.9034
609600	550	19.6424
609615	545	19.3834
609630	555	19.9034
609645	552	19.74656
609660	554	19.85104
609675	555	19.9034
609690	553	19.79876
609705	560	20.1664
609720	558	20.06096
609735	551	19.69444
609750	557	20.00836
609765	560	20.1664
609780	566	20.48464
609795	560	20.1664
609810	563	20.32516
609825	556	19.95584
609840	568	20.59136
609855	584	21.45664
609870	579	21.18404
609885	581	21.29284
609900	574	20.91344
609915	591	21.84164
609930	575	20.9674
609945	587	21.62116
609960	599	22.28644
609975	605	22.6234
609990	609	22.84964
610005	601	22.39844
610020	610	22.9064
610035	607	22.73636
610050	619	23.42084
610065	612	23.02016
610080	628	23.94176
610095	632	24.17536
610110	628	23.94176
610125	617	23.30596
610140	640	24.6464
610155	638	24.52816
610170	634	24.29264
610185	644	24.88384
610200	637	24.46916
610215	644	24.88384
610230	662	25.96816
610245	657	25.66436
610260	664	26.09024
610275	670	26.4584
610290	678	26.95376
610305	677	26.89156
610320	677	26.89156
610335	651	25.30244
610350	694	27.95984
610365	713	29.18116
610380	711	29.05124
610395	716	29.37664
610410	740	30.9664
610425	719	29.57284
610440	730	30.2984
610455	762	32.46416
610470	777	33.50756
610485	784	34.00064
610500	806	35.57584
610515	820	36.5984
610530	812	36.01216
610545	839	38.01124
610560	858	39.45296
610575	845	38.4634
610590	871	40.45604
610605	872	40.53376
610620	855	39.2234
610635	870	40.3784
610650	881	41.23684
610665	887	41.70916
610680	875	40.7674
610695	859	39.52964
610710	867	40.14596
610725	852	38.99456
610740	878	41.00176
610755	851	38.91844
610770	865	39.9914
610785	867	40.14596
610800	870	40.3784
610815	856	39.29984
610830	845	38.4634
610845	852	38.99456
610860	832	37.48736
610875	845	38.4634
610890	851	38.91844
610905	828	37.18976
610920	848	38.69056
610935	845	38.4634
610950	851	38.91844
610965	841	38.16164
610980	809	35.79364
610995	836	37.78624
611010	816	36.30464
611025	829	37.26404
611040	820	36.5984
611055	830	37.3384
611070	827	37.11556
611085	826	37.04144
611100	819	36.52484
611115	816	36.30464
611130	810	35.8664
611145	816	36.30464
611160	807	35.64836
611175	801	35.21444
611190	789	34.35524
611205	792	34.56896
611220	796	34.85504
611235	789	34.35524
611250	770	33.0184
611265	782	33.85936
611280	772	33.15776
611295	784	34.00064
611310	750	31.6424
611325	761	32.39524
611340	749	31.57444
611355	741	31.03364
611370	740	30.9664
611385	734	30.56464
611400	730	30.2984
611415	732	30.43136
611430	728	30.16576
611445	738	30.83216
611460	727	30.09956
611475	738	30.83216
611490	708	28.85696
611505	678	26.95376
611520	713	29.18116
611535	693	27.89636
611550	697	28.15076
611565	696	28.08704
611580	686	27.45424
611595	685	27.3914
611610	677	26.89156
611625	679	27.01604
611640	664	26.09024
611655	667	26.27396
611670	668	26.33536
611685	660	25.8464
611700	648	25.12256
611715	652	25.36256
611730	646	25.00304
611745	637	24.46916
611760	650	25.2424
611775	638	24.52816
611790	632	24.17536
611805	635	24.3514
611820	632	24.17536
611835	631	24.11684
611850	631	24.11684
611865	610	22.9064
611880	612	23.02016
611895	634	24.29264
611910	578	21.12976
611925	603	22.51076
611940	610	22.9064
611955	616	23.24864
611970	607	22.73636
611985	617	23.30596
612000	607	22.73636
612015	607	22.73636
612030	606	22.67984
612045	622	23.59376
612060	623	23.65156
612075	619	23.42084
612090	616	23.24864
612105	629	24.00004
612120	625	23.7674
612135	618	23.36336
612150	633	24.23396
612165	633	24.23396
612180	632	24.17536
612195	653	25.42276
612210	657	25.66436
612225	650	25.2424
612240	653	25.42276
612255	644	24.88384
612270	653	25.42276
612285	661	25.90724
612300	658	25.72496
612315	665	26.1514
612330	675	26.7674
612345	665	26.1514
612360	666	26.21264
612375	677	26.89156
612390	683	27.26596
612405	685	27.3914
612420	677	26.89156
612435	679	27.01604
612450	675	26.7674
612465	673	26.64356
612480	681	27.14084
612495	683	27.26596
612510	651	25.30244
612525	674	26.70544
612540	669	26.39684
612555	694	27.95984
612570	679	27.01604
612585	691	27.76964
612600	687	27.51716
612615	683	27.26596
612630	695	28.0234
612645	693	27.89636
612660	678	26.95376
612675	699	28.27844
612690	688	27.58016
612705	692	27.83296
612720	702	28.47056
612735	693	27.89636
612750	713	29.18116
612765	706	28.72784
612780	709	28.92164
612795	718	29.50736
612810	714	29.24624
612825	696	28.08704
612840	707	28.79236
612855	698	28.21456
612870	703	28.53476
612885	717	29.44196
612900	717	29.44196
612915	718	29.50736
612930	708	28.85696
612945	696	28.08704
612960	701	28.40644
612975	703	28.53476
612990	708	28.85696
613005	714	29.24624
613020	709	28.92164
613035	722	29.76976
613050	704	28.59904
613065	712	29.11616
613080	719	29.57284
613095	712	29.11616
613110	716	29.37664
613125	701	28.40644
613140	719	29.57284
613155	716	29.37664
613170	714	29.24624
613185	714	29.24624
613200	702	28.47056
613215	712	29.11616
613230	715	29.3114
613245	733	30.49796
613260	711	29.05124
613275	745	31.3034
613290	745	31.3034
613305	746	31.37104
613320	751	31.71044
613335	759	32.25764
613350	758	32.18896
613365	774	33.29744
613380	792	34.56896
613395	781	33.78884
613410	792	34.56896
613425	782	33.85936
613440	807	35.64836
613455	790	34.4264
613470	786	34.14224
613485	814	36.15824
613500	822	36.74576
613515	796	34.85504
613530	787	34.21316
613545	794	34.71184
613560	789	34.35524
613575	793	34.64036
613590	802	35.28656
613605	773	33.22756
613620	790	34.4264
613635	792	34.56896
613650	787	34.21316
613665	775	33.3674
613680	778	33.57776
613695	787	34.21316
613710	787	34.21316
613725	788	34.28416
613740	749	31.57444
613755	787	34.21316
613770	763	32.53316
613785	768	32.87936
613800	761	32.39524
613815	748	31.50656
613830	726	30.03344
613845	750	31.6424
613860	762	32.46416
613875	736	30.69824
613890	725	29.9674
613905	740	30.9664
613920	741	31.03364
613935	737	30.76516
613950	716	29.37664
613965	717	29.44196
613980	731	30.36484
613995	719	29.57284
614010	724	29.90144
614025	724	29.90144
614040	703	28.53476
614055	727	30.09956
614070	713	29.18116
614085	696	28.08704
614100	705	28.6634
614115	711	29.05124
614130	691	27.76964
614145	702	28.47056
614160	693	27.89636
614175	696	28.08704
614190	698	28.21456
614205	695	28.0234
614220	692	27.83296
614235	702	28.47056
614250	700	28.3424
614265	689	27.64324
614280	694	27.95984
614295	689	27.64324
614310	676	26.82944
614325	672	26.58176
614340	682	27.20336
614355	667	26.27396
614370	670	26.4584
614385	657	25.66436
614400	675	26.7674
614415	663	26.02916
614430	671	26.52004
614445	660	25.8464
614460	666	26.21264
614475	664	26.09024
614490	652	25.36256
614505	664	26.09024
614520	662	25.96816
614535	659	25.78564
614550	660	25.8464
614565	661	25.90724
614580	656	25.60384
614595	651	25.30244
614610	649	25.18244
614625	651	25.30244
614640	658	25.72496
614655	656	25.60384
614670	668	26.33536
614685	655	25.5434
614700	660	25.8464
614715	661	25.90724
614730	645	24.9434
614745	668	26.33536
614760	670	26.4584
614775	670	26.4584
614790	656	25.60384
614805	663	26.02916
614820	666	26.21264
614835	664	26.09024
614850	668	26.33536
614865	671	26.52004
614880	667	26.27396
614895	671	26.52004
614910	666	26.21264
614925	663	26.02916
614940	665	26.1514
614955	680	27.0784
614970	686	27.45424
614985	672	26.58176
615000	681	27.14084
615015	676	26.82944
615030	692	27.83296
615045	690	27.7064
615060	678	26.95376
615075	680	27.0784
615090	686	27.45424
615105	684	27.32864
615120	696	28.08704
615135	694	27.95984
615150	705	28.6634
615165	682	27.20336
615180	704	28.59904
615195	699	28.27844
615210	682	27.20336
615225	674	26.70544
615240	694	27.95984
615255	702	28.47056
615270	689	27.64324
615285	683	27.26596
615300	685	27.3914
615315	667	26.27396
615330	695	28.0234
615345	704	28.59904
615360	694	27.95984
615375	695	28.0234
615390	687	27.51716
615405	701	28.40644
615420	696	28.08704
615435	684	27.32864
615450	682	27.20336
615465	697	28.15076
615480	689	27.64324
615495	705	28.6634
615510	716	29.37664
615525	701	28.40644
615540	692	27.83296
615555	692	27.83296
615570	700	28.3424
615585	688	27.58016
615600	694	27.95984
615615	698	28.21456
615630	687	27.51716
615645	683	27.26596
615660	695	28.0234
615675	718	29.50736
615690	723	29.83556
615705	706	28.72784
615720	688	27.58016
615735	717	29.44196
615750	701	28.40644
615765	700	28.3424
615780	706	28.72784
615795	703	28.53476
615810	694	27.95984
615825	698	28.21456
615840	683	27.26596
615855	687	27.51716
615870	675	26.7674
615885	676	26.82944
615900	674	26.70544
615915	665	26.1514
615930	661	25.90724
615945	664	26.09024
615960	665	26.1514
615975	652	25.36256
615990	649	25.18244
616005	652	25.36256
616020	637	24.46916
616035	639	24.58724
616050	639	24.58724
616065	635	24.3514
616080	629	24.00004
616095	635	24.3514
616110	635	24.3514
616125	624	23.70944
616140	626	23.82544
616155	618	23.36336
616170	607	22.73636
616185	623	23.65156
616200	622	23.59376
616215	610	22.9064
616230	611	22.96324
616245	612	23.02016
616260	599	22.28644
616275	604	22.56704
616290	610	22.9064
616305	612	23.02016
616320	606	22.67984
616335	613	23.07716
616350	602	22.45456
616365	601	22.39844
616380	600	22.3424
616395	592	21.89696
616410	595	22.0634
616425	586	21.56624
616440	589	21.73124
616455	589	21.73124
616470	590	21.7864
616485	591	21.84164
616500	589	21.73124
616515	592	21.89696
616530	589	21.73124
616545	585	21.5114
616560	585	21.5114
616575	577	21.07556
616590	579	21.18404
616605	588	21.67616
616620	590	21.7864
616635	590	21.7864
616650	590	21.7864
616665	591	21.84164
616680	586	21.56624
616695	585	21.5114
616710	586	21.56624
616725	583	21.40196
616740	581	21.29284
616755	584	21.45664
616770	569	20.64484
616785	571	20.75204
616800	580	21.2384
616815	576	21.02144
616830	567	20.53796
616845	569	20.64484
616860	554	19.85104
616875	575	20.9674
616890	564	20.37824
616905	563	20.32516
616920	567	20.53796
616935	558	20.06096
616950	560	20.1664
616965	550	19.6424
616980	549	19.59044
616995	551	19.69444
617010	548	19.53856
617025	558	20.06096
617040	535	18.8714
617055	551	19.69444
617070	548	19.53856
617085	538	19.02416
617100	546	19.43504
617115	540	19.1264
617130	538	19.02416
617145	535	18.8714
617160	531	18.66884
617175	522	18.21776
617190	527	18.46756
617205	520	18.1184
617220	529	18.56804
617235	521	18.16804
617250	520	18.1184
617265	525	18.3674
617280	525	18.3674
617295	517	17.96996
617310	526	18.41744
617325	516	17.92064
617340	491	16.71364
617355	500	17.1424
617370	506	17.43184
617385	510	17.6264
617400	485	16.4314
617415	501	17.19044
617430	510	17.6264
617445	506	17.43184
617460	497	16.99876
617475	506	17.43184
617490	496	16.95104
617505	505	17.3834
617520	498	17.04656
617535	506	17.43184
617550	479	16.15204
617565	489	16.61924
617580	499	17.09444
617595	500	17.1424
617610	499	17.09444
617625	497	16.99876
617640	487	16.52516
617655	483	16.33796
617670	498	17.04656
617685	486	16.47824
617700	482	16.29136
617715	481	16.24484
617730	477	16.05956
617745	486	16.47824
617760	481	16.24484
617775	476	16.01344
617790	478	16.10576
617805	472	15.82976
617820	477	16.05956
617835	471	15.78404
617850	467	15.60196
617865	467	15.60196
617880	444	14.57984
617895	468	15.64736
617910	474	15.92144
617925	467	15.60196
617940	462	15.37616
617955	471	15.78404
617970	471	15.78404
617985	468	15.64736
618000	464	15.46624
